       -0.953712103864684       -0.953712103864684                        0                        0                        0
       -0.953712103864684       -0.779993681194952                        0                        0                        0
       -0.953712103864684       -0.553339652138381                        0                        0                        0
       -0.953712103864684       -0.379621229468649                        0                        0                        0
       -0.953712103864684       -0.287045437198018                        0                        0                        0
       -0.953712103864684       -0.113327014528285                        0                        0                        0
       -0.953712103864684        0.113327014528285                        0                        0                        0
       -0.953712103864684        0.287045437198018                        0                        0                        0
       -0.953712103864684        0.379621229468649                        0                        0                        0
       -0.953712103864684        0.553339652138381                        0                        0                        0
       -0.953712103864684        0.779993681194952                        0                        0                        0
       -0.953712103864684        0.953712103864684                        0                        0                        0
       -0.779993681194952       -0.953712103864684                        0                        0                        0
       -0.779993681194952       -0.779993681194952                        0                        0                        0
       -0.779993681194952       -0.553339652138381                        0                        0                        0
       -0.779993681194952       -0.379621229468649                        0                        0                        0
       -0.779993681194952       -0.287045437198018                        0                        0                        0
       -0.779993681194952       -0.113327014528285                        0                        0                        0
       -0.779993681194952        0.113327014528285                        0                        0                        0
       -0.779993681194952        0.287045437198018                        0                        0                        0
       -0.779993681194952        0.379621229468649                        0                        0                        0
       -0.779993681194952        0.553339652138381                        0                        0                        0
       -0.779993681194952        0.779993681194952                        0                        0                        0
       -0.779993681194952        0.953712103864684                        0                        0                        0
       -0.553339652138381       -0.953712103864684                        0                        0                        0
       -0.553339652138381       -0.779993681194952                        0                        0                        0
       -0.553339652138381       -0.553339652138381                        0                        0                        0
       -0.553339652138381       -0.379621229468649                        0                        0                        0
       -0.553339652138381       -0.287045437198018                        0                        0                        0
       -0.553339652138381       -0.113327014528285                        0                        0                        0
       -0.553339652138381        0.113327014528285                        0                        0                        0
       -0.553339652138381        0.287045437198018                        0                        0                        0
       -0.553339652138381        0.379621229468649                        0                        0                        0
       -0.553339652138381        0.553339652138381                        0                        0                        0
       -0.553339652138381        0.779993681194952                        0                        0                        0
       -0.553339652138381        0.953712103864684                        0                        0                        0
       -0.379621229468649       -0.953712103864684                        0                        0                        0
       -0.379621229468649       -0.779993681194952                        0                        0                        0
       -0.379621229468649       -0.553339652138381                        0                        0                        0
       -0.379621229468649       -0.379621229468649                        0                        0                        0
       -0.379621229468649       -0.287045437198018                        0                        0                        0
       -0.379621229468649       -0.113327014528285                        0                        0                        0
       -0.379621229468649        0.113327014528285                        0                        0                        0
       -0.379621229468649        0.287045437198018                        0                        0                        0
       -0.379621229468649        0.379621229468649                        0                        0                        0
       -0.379621229468649        0.553339652138381                        0                        0                        0
       -0.379621229468649        0.779993681194952                        0                        0                        0
       -0.379621229468649        0.953712103864684                        0                        0                        0
       -0.287045437198018       -0.953712103864684                        0                        0                        0
       -0.287045437198018       -0.779993681194952                        0                        0                        0
       -0.287045437198018       -0.553339652138381                        0                        0                        0
       -0.287045437198018       -0.379621229468649                        0                        0                        0
       -0.287045437198018       -0.287045437198018                        0                        0                        0
       -0.287045437198018       -0.113327014528285                        0                        0                        0
       -0.287045437198018        0.113327014528285                        0                        0                        0
       -0.287045437198018        0.287045437198018                        0                        0                        0
       -0.287045437198018        0.379621229468649                        0                        0                        0
       -0.287045437198018        0.553339652138381                        0                        0                        0
       -0.287045437198018        0.779993681194952                        0                        0                        0
       -0.287045437198018        0.953712103864684                        0                        0                        0
       -0.113327014528285       -0.953712103864684                        0                        0                        0
       -0.113327014528285       -0.779993681194952                        0                        0                        0
       -0.113327014528285       -0.553339652138381                        0                        0                        0
       -0.113327014528285       -0.379621229468649                        0                        0                        0
       -0.113327014528285       -0.287045437198018                        0                        0                        0
       -0.113327014528285       -0.113327014528285                        0                        0                        0
       -0.113327014528285        0.113327014528285                        0                        0                        0
       -0.113327014528285        0.287045437198018                        0                        0                        0
       -0.113327014528285        0.379621229468649                        0                        0                        0
       -0.113327014528285        0.553339652138381                        0                        0                        0
       -0.113327014528285        0.779993681194952                        0                        0                        0
       -0.113327014528285        0.953712103864684                        0                        0                        0
        0.113327014528285       -0.953712103864684                        0                        0                        0
        0.113327014528285       -0.779993681194952                        0                        0                        0
        0.113327014528285       -0.553339652138381                        0                        0                        0
        0.113327014528285       -0.379621229468649                        0                        0                        0
        0.113327014528285       -0.287045437198018                        0                        0                        0
        0.113327014528285       -0.113327014528285                        0                        0                        0
        0.113327014528285        0.113327014528285                        0                        0                        0
        0.113327014528285        0.287045437198018                        0                        0                        0
        0.113327014528285        0.379621229468649                        0                        0                        0
        0.113327014528285        0.553339652138381                        0                        0                        0
        0.113327014528285        0.779993681194952                        0                        0                        0
        0.113327014528285        0.953712103864684                        0                        0                        0
